DirTravel,Length_3D,StateID_Local,BikeLane,STSGMT_ID,PCI,PCI_Notes,Class_Thematic,Restriction_Truck,CrossSt_From,Class_Special,Rte_Description,CrossSt_To,PCI_Source,Addr_Min,StateID_Geo,OBJECTID,Addr_Max,Alias,PCI_Date,LucitySyncDate,TrafficCalming,LifeCycle,Creator,StateID_VDOTEdge,StateID_RCL,Private,DateCreated,Travel_Min,Shape.STLength(),SpeedLimit,Alias_911,StreetName
MD,421.43519452,3118,0,ST0912020,99.63888889,Consolidated from multiple records,2,,FORT AVE & KEMPER ST,0,,CRADDOCK ST,Fugro,1800,30327156011,117,1814,,02/15,1475201779000,,Completed,,149493,156022,0,,0.15963454,400.7336132856881,30,,PARK AVE
MD,594.7015257,,0,ST1330003,91,,5,,MCCONVILLE RD,0,,KEYWOOD DR,Fugro,100,25493154893,118,199,,02/15,1475201780000,,Completed,,,152810,0,,0.27031887,593.3169046006382,25,,WOODWAY DR
MD,800.61059598,1482,0,ST0405003,62,,5,,RIDGEWAY DR,0,,HILLWOOD DR,Fugro,200,25932154812,119,299,,02/15,1475201780000,,Completed,,,154980,0,,0.3639139,799.7624368914888,25,,FLEETWOOD DR
MD,311.5620485,,0,ST1266001,87,,5,,TURTLE CREEK RD,0,,AVERILL CT,Fugro,200,25997154163,120,203,,02/15,1475201781000,,Completed,,,154585,0,,0.14161911,310.53215679147337,25,,WESSEX RD
MD,383.10344435,3545,0,ST1065002,98,,5,,MORSON ST,0,,CARTER ST,Fugro,2300,31043154231,121,2399,,01/15,1475201782000,,Completed,,,156289,0,,0.17413792,382.9622292549586,25,,SACKETT ST
MD,323.32432596,64,0,ST0006001,78,,5,,WISE ST,0,,FLOYD ST,Fugro,1300,30996156073,122,1399,THIRTEENTH ST,01/15,1475201782000,,Completed,,,155972,0,,0.1469656,323.210359999727,25,,13TH ST
MD,358.79954201,4201,0,ST1315002,40,,5,,13TH ST,0,,14TH ST,Fugro,1300,31068156057,123,1399,,02/15,1475201783000,,Completed,,,155973,0,,0.1630907,358.6581034861698,25,,WISE ST
MD,322.52712768,,0,ST0006013,,Except-Road closed,5,,FLOYD ST,0,,FILLMORE ST,Fugro,1400,30915156017,124,1499,THIRTEENTH ST,,1475201783000,,Completed,,,155974,0,,0.14660323,322.42279830080537,25,,13TH ST
MD,360.19928857,,0,ST0961010,92,,5,,7TH ST,0,,8TH ST,Fugro,700,30919156777,125,799,,02/15,1475201784000,,Completed,,,155636,0,,0.16372694,359.01615624513585,25,,POLK ST
MD,712.06280624,,0,ST0034002,50,,5,,PERRYMONT AVE,0,,ALAMONT ST,Fugro,4500,27729154095,126,4599,,02/15,1475201785000,,Completed,,,154543,0,,0.32366491,711.6239521214287,25,,ALABAMA AVE
MD,1029.87587236,,0,ST0034003,44,,5,,ALAMONT ST,0,,FAIRMONT AVE,Fugro,4600,27497153970,127,4657,,02/15,1475201785000,,Completed,,,154544,0,,0.46812539,1028.6496147488558,25,,ALABAMA AVE
FT,821.35974879,,0,ST0386002,98,,5,,PERRYMONT AVE,0,,ALAMONT ST,Fugro,4500,27785154027,128,4599,,02/15,1475201786000,,Completed,,,154545,0,,0.37334534,820.3165486296941,25,,FAIRMONT AVE
FT,1299.72936188,1409,0,ST0386001,92,,5,,ALAMONT ST,0,,ALABAMA AVE,Fugro,4600,27524153886,129,4699,,02/15,1475201787000,,Completed,,,154546,0,,0.59078607,1298.4707885295923,25,,FAIRMONT AVE
MD,139.60590166,683,0,ST0144006,100,,2,,TURN LANE,0,US 501 BUS,PFC DESMOND T DOSS MEMORIAL EXPY & IRVINGTON SPRINGS RD,Fugro,5086,23632160047,130,5087,,01/15,1475201787000,,Completed,,140503,153232,0,,0.04532659,139.60140171786574,35,,BOONSBORO RD
MD,383.14638424,683,0,ST0144048,65,,2,,CRAFTSMAN WAY,0,US 501 BUS,TURN LANE,Fugro,5073,23720160152,131,5085,,01/15,1475201788000,,Completed,,140503,153233,0,,0.12439818,383.1206862347423,35,,BOONSBORO RD
MD,569.20726581,2020,0,ST0568002,51,,4,MD,WOODCREST DR,0,,FARMINGTON PL,Fugro,2100,25412159153,132,2199,,01/15,1475201788000,,Completed,,148216,153234,0,,0.25873057,569.0696725907698,25,,INDIAN HILL RD
MD,1058.47177196,,0,ST0981001,99,,5,,SELF,0,,END,Fugro,1908,26392159315,133,1999,,01/15,1475201789000,,Completed,,,153639,0,,0.48112353,1057.1047152681597,25,,QUARRY RD
MD,1314.15891659,740,0,ST0169002,89,,5,,BEGIN,0,,NELSON DR,Fugro,1400,25647151849,134,1499,,02/15,1475201790000,,Completed,,,154547,0,,0.59734496,1312.3529959956975,25,,BROOKVILLE LN
MD,42.9299914,,0,ST0000028,,,2,,OFF RAMP & FORT AVE,3,,GRAVES MILL RD & FORT AVE,,0,26462151828,135,0,GRAVES MILL RD / FORT AVE,,1475201790000,,Completed,,,154548,0,,0.01951363,42.92859443550475,25,GRAVES MILL RD,INTERSECTION
MD,323.19452295,2373,0,ST0679003,36,,5,,BEGIN,0,,TOLEDO AVE,Fugro,900,27777153425,136,999,,02/15,1475201791000,,Completed,,,154549,0,,0.1469066,322.285199660572,25,,LINDSAY ST
TF,158.32080585,,0,ST0851010,88,,5,,DUNCRAIG DR,0,,SELF,Fugro,601,23223150663,137,613,,02/15,1475201792000,,Completed,,,137439,0,,0.071964,158.2532273575576,25,,NORTHWYND CIR
MD,734.43892064,,0,ST0626001,99,,5,,OLD FOREST RD,0,,END,Fugro,100,25193156283,138,199,,01/15,1475201792000,,Completed,,,152783,0,,0.33383587,733.3585516356467,25,,KINGS DR
MD,187.00819057,,0,ST0327001,0,,5,,RAMSGATE LN,0,,END,Fugro,1608,24417157374,139,1699,,01/15,1475201793000,,Completed,,,152784,0,,0.08500372,186.55042742754077,25,,DONINGTON CT
TF,806.54565594,,0,ST1385008,85,,1,,OFF RAMP,0,US 501 S,SELF,Fugro,1601,23772157530,140,1649,LYNCHBURG EXPY,01/15,1475201794000,,Completed,,132129,152785,0,,0.16664166,806.1226481907099,55,501 EXS,PFC DESMOND T DOSS MEMORIAL EXPY
MD,239.50061271,663,0,ST0144017,65,,2,,GAYMOOR TER,0,US 501 BUS,MIMOSA DR,Fugro,4504,25549160313,141,4599,,01/15,1475201794000,,Completed,,140492,153238,0,,0.07775993,239.42463819989845,35,,BOONSBORO RD
MD,629.30195583,,0,ST0473001,61,,5,,GREENWAY CT,0,,GREENWAY CT,Fugro,4300,25887160486,142,4399,,01/15,1475201795000,,Completed,,,153553,0,,0.28604634,628.0439088922841,25,,GREENWAY PL
MD,91.61527229,,0,ST0000132,,,5,,TRENTS FERRY RD,5,,PEAKLAND PL,,0,26097160371,143,0,,,1475201795000,,Completed,,,153640,0,,0.0416433,91.44060262022845,25,,TURN LANE
MD,49.91246383,,0,ST0000030,,,5,,PEAKLAND PL,4,,PEAKLAND PL,,0,26286160358,144,0,,,1475201796000,,Completed,,,153641,0,,0.02268748,49.91068930636454,25,,CROSSOVER
MD,980.06370748,,0,ST1199005,77,,3,,GLADWOOD PL,0,,GORMAN DR,Fugro,1407,26101160813,145,1446,,01/15,1475201797000,,Completed,,148343,153554,0,,0.4454835,979.7744561421913,25,,TRENTS FERRY RD
MD,264.79240031,,0,ST0472003,25,,5,,GLENOAK LN,0,,GREENWAY PL,Fugro,1200,25792160500,146,1220,,01/15,1475201797000,,Completed,,,153555,0,,0.12036018,264.42498692474385,25,,GREENWAY CT
MD,539.63152529,,0,ST0450001,96,,5,,GREENWAY CT,0,,GORMAN DR,Fugro,4400,25735160583,147,4499,,01/15,1475201798000,,Completed,,,153556,0,,0.24528705,539.3922239994776,25,,GLENOAK LN
TF,422.47362714,,0,ST0929003,93,,5,,CROSSOVER,0,,COLONIAL CT,Fugro,4119,26223160367,148,4135,,01/15,1475201799000,,Completed,,,153642,0,,0.19203346,422.35715469715853,25,,PEAKLAND PL
MD,349.35583304,1927,0,ST0538003,99,,5,,FLEETWOOD DR,0,,WOODWAY DR,Fugro,100,25972154686,149,199,,02/15,1475201799000,,Completed,,,154951,0,,0.1587981,348.97476439564986,25,,HILLWOOD DR
MD,462.31231341,,0,ST0474001,97,,4,,MEADOW VIEW DR,0,,OAKDALE DR,Fugro,4700,27066154321,150,4711,,02/15,1475201800000,,Completed,,148150,154550,0,,0.21014196,459.59542166894704,25,,GREENWOOD DR
MD,873.13100188,,0,ST0657001,70,,5,,RIVERMONT AVE,0,,END,Fugro,100,27767159929,151,299,,01/15,1475201801000,,Completed,,,153643,0,,0.39687772,872.6656505933817,25,,LEE CIR
MD,161.28798542,,0,ST0144029,50,,2,,TRENTS FERRY RD,0,US 501 BUS,SPOTTSWOOD PL,Fugro,4300,26058160370,152,4349,,01/15,1475201801000,,Completed,,140487,153644,0,,0.05236622,160.9663986710243,35,,BOONSBORO RD
MD,67.40667331,,0,ST0144013,67,,2,,PEAKLAND PL,0,US 501 BUS,TRENTS FERRY RD,Fugro,4298,26092160362,153,4299,,01/15,1475201802000,,Completed,,140486,153645,0,,0.02188528,67.31641094046607,35,,BOONSBORO RD
MD,308.73962769,3931,0,ST1229001,76,,5,,NORTH PRINCETON CIR,0,,WEST PRINCETON CIR & NORTH PRINCETON CIR,Fugro,1,28856160048,154,99,,02/15,1475201802000,,Completed,,,153943,0,,0.14033619,306.59973694655946,25,,VIEW ST
MD,484.95090798,,0,ST1027003,49,,4,,RIDGELAWN PL,0,,PLYMOUTH PL,Fugro,700,28304160001,155,711,,01/15,1475201803000,,Completed,,,153646,0,,0.22043223,484.17771515800916,25,,RIVERSIDE DR
MD,326.21321269,2648,0,ST0753013,53,,2,,OAKLEY AVE,0,,SHENANDOAH ST,Fugro,3000,29199155168,156,3017,MARTIN LUTHER KING JR BLVD,02/15,1475201804000,,Completed,,140609,155233,0,,0.14827873,326.1156765611849,25,,MEMORIAL AVE
MD,452.36328513,1393,0,ST0380007,46,,4,,KENYON ST,0,,TALBOT ST,Fugro,500,29402155325,157,599,,02/15,1475201804000,,Completed,,,155234,0,,0.20561967,452.19153660274117,25,,EUCLID AVE
MD,389.65504526,850,0,ST0192021,27.28571429,Consolidated from multiple records,3,,16TH ST,0,,CARROLL AVE,Fugro,1600,30621155333,158,1699,,01/15,1475201805000,,Completed,,151023,155975,0,,0.12651137,388.32712838395486,35,,CAMPBELL AVE
MD,315.05815751,4051,0,ST1259001,47,,5,,STEPHENSON AVE,0,,THURMAN AVE,Fugro,1,30142155250,159,10,,02/15,1475201806000,,Completed,,,155976,0,,0.14320825,314.6712285978202,25,,WATTS ST
MD,300.8021595,907,0,ST0205007,33,,3,,CAMPBELL AVE,0,,GARFIELD AVE,Fugro,2100,30619155259,160,2121,,01/15,1475201806000,,Completed,,,155978,0,,0.13672825,299.5013619239279,25,,CARROLL AVE
MD,657.94312148,3687,0,ST1133004,36,,5,MD,WATTS ST,0,,GRADY ST & CLIFF ST,Fugro,1410,30265155250,161,1499,,02/15,1475201807000,,Completed,,,155979,0,,0.29906505,656.6944866795947,25,,STEPHENSON AVE
MD,358.90457973,1889,0,ST0517003,100,,5,,13TH ST,0,,14TH ST,Fugro,1300,30191155425,162,1399,,02/15,1475201807000,,Completed,,,155980,0,,0.16313844,358.0657749292886,25,,HENDRICKS AVE
MD,135.81008841,,0,ST0605002,46,,5,,TAZEWELL AVE,0,,TAZEWELL AVE,Fugro,1,30919155057,163,99,,01/15,1475201808000,,Completed,,,155981,0,,0.06173185,135.25655946795632,25,,KELLY ST
MD,318.80848778,3792,0,ST1180001,35,,5,MD,BEVERLY ST,0,,WATTS ST,Fugro,1400,30083155252,164,1499,,02/15,1475201809000,,Completed,,,155982,0,,0.14491294,318.2765858432735,25,,THURMAN AVE
MD,372.02380144,1005,0,ST0245004,99,Consolidated from multiple records,3,,5TH ST,0,,6TH ST,Fugro,500,31191157239,165,599,,02/15,1475201809000,,Completed,,151177,155637,0,,0.16910172,371.87160859194927,25,,CLAY ST
FT,361.17387466,988,0,ST0242005,69,,2,,6TH ST,0,,7TH ST,Fugro,600,31419157263,166,699,,02/15,1475201810000,,Completed,,149104,157940,0,,0.16416994,360.99344811084666,25,,CHURCH ST
MD,373.6628403,1009,0,ST0245005,32,,3,,9TH ST,0,,10TH ST,Fugro,900,31453156877,167,999,,02/15,1475201811000,,Completed,,149150,157941,0,,0.16984675,373.147466050742,25,,CLAY ST
MD,383.90791856,,0,ST0961008,79,,5,,9TH ST,0,,10TH ST,Fugro,900,31050156589,168,999,,02/15,1475201811000,,Completed,,,155638,0,,0.17450359,381.7883923436102,25,,POLK ST
MD,367.55923485,,0,ST0788014,95,,5,,10TH ST,0,,11TH ST,Fugro,1000,31030156440,169,1099,,02/15,1475201812000,,Completed,,,155639,0,,0.16707237,366.50508728967617,25,,MONROE ST
MD,365.46402131,2496,0,ST0709012,0,,4,,11TH ST,0,,12TH ST & DUNBAR DR,Fugro,1100,31503156639,170,1199,,02/15,1475201813000,,Completed,,,157942,0,,0.16612,365.29580474351064,25,,MADISON ST
MD,353.14620802,,0,ST0498007,0,,5,,10TH ST,0,,11TH ST,Fugro,1000,31358156670,171,1099,,02/15,1475201813000,,Completed,,,155640,0,,0.160521,351.92351524551,25,,HARRISON ST
MD,281.64979797,,0,ST0395009,0,,5,,12TH ST,0,,DUNBAR DR,Fugro,1200,31399156445,172,1299,,01/15,1475201814000,,Completed,,,157943,0,,0.12802263,280.5112257989297,25,,FEDERAL ST
MD,380.87081872,1260,0,ST0340003,51,,5,,BEGIN,0,,FEDERAL ST,Fugro,700,31445156462,173,799,,01/15,1475201815000,,Completed,,,157944,0,,0.17312309,380.56652699844767,25,,DUNBAR DR
MD,370.37973316,,0,ST1165011,50,,5,,11TH ST,0,,12TH ST,Fugro,1100,31018156296,174,1199,,02/15,1475201815000,,Completed,,,155641,0,,0.16835442,369.9667761169396,25,,TAYLOR ST
MD,318.14792226,,0,ST0738001,0,,5,,CHURCH ST,0,,LIBERTY ST,Fugro,300,32128156195,175,399,,01/15,1475201816000,,Completed,,,157946,0,,0.14461269,317.34004405781735,25,,MCCORKLE ST
MD,365.67941016,1772,0,ST0468002,78,,5,,OTEY ST,0,,WILKINS ST,Fugro,2500,30717154390,176,2599,,01/15,1475201816000,,Completed,,,156290,0,,0.16621791,365.5786735896933,25,,GREENE ST
MD,160.39757925,2235,0,ST0640004,59,,5,,GRADY ST,0,,RIVES ST,Fugro,1900,30095155070,177,1949,,02/15,1475201817000,,Completed,,,155984,0,,0.07290799,159.72825039120593,25,,LANCASTER ST
MD,487.78178531,4260,0,ST1338005,99,,5,,NAVAL RESERVE RD & STADIUM RD,0,,FULKS ST,Fugro,1600,29856154546,178,1699,,02/15,1475201818000,,Completed,,,156291,0,,0.22171899,486.7884299465933,25,,WYTHE RD
MD,1431.2726582,3875,0,ST1208001,67,,5,,LINDSAY ST & OXFORD ST,0,,LINDSAY ST,Fugro,100,28000152885,179,399,,02/15,1475201818000,,Completed,,,154551,0,,0.65057848,1428.8947334897014,25,,TWIN OAK DR
MD,34.66418903,,0,ST0000103,,,3,,ENTERPRISE DR & WYNDHURST DR,3,,WYNDHURST DR & ENTERPRISE DR,,0,22886150092,180,0,WYNDHURST DR / ENTERPRISE DR,,1475201819000,,Completed,,,137440,0,,0.01575644,34.66208641993725,25,WYNDHURST DR,INTERSECTION
MD,186.31007115,,0,ST1334001,90,,5,,INTERSECTION & ENTERPRISE DR,0,,WYNDPARK CIR,Fugro,100,22916150076,181,104,,02/15,1475201820000,,Completed,,,137441,0,,0.08468639,186.2904071443591,25,,WYNDHURST DR
MD,73.97397245,,0,ST0427001,84,,5,,SELF,0,,END,Fugro,113,23614154036,182,199,,02/15,1475201820000,,Completed,,,152786,0,,0.03362453,73.80507994230007,25,,GADDY RD
MD,2076.04759335,4210,0,ST1319002,72,,5,,BEGIN,0,,BORDER ST,Fugro,5100,28488152373,183,5239,,01/15,1475201821000,,Completed,,,156293,0,,0.94365799,2073.967499784361,25,,WOODALL RD
MD,432.03259992,1639,0,ST0427002,78,,5,,WAYNE DR,0,,MAYFIELD DR,Fugro,98,23472153894,184,104,,02/15,1475201822000,,Completed,,,152787,0,,0.19637845,431.91431329356897,25,,GADDY RD
MD,405.17054716,,0,ST0427003,47,,5,,MAYFIELD DR,0,,SELF,Fugro,105,23563153984,185,111,,02/15,1475201822000,,Completed,,,152788,0,,0.18416843,404.9303694945527,25,,GADDY RD
FT,1367.29170276,,0,ST0000176,,,1,,SELF,1,,460 BYP,,200,29476151127,186,299,CANDLERS MOUNTAIN RD TO US 460 W / 29 S,,1475201823000,,Completed,,132366,138224,0,,0.62149622,1366.3838430223634,25,CANDLERS 460 BYW ON RP,ON RAMP
MD,34.54532831,,0,ST0000104,,,3,,ENTERPRISE DR & DUNCRAIG DR,3,,ENTERPRISE DR & THISTLE TRL,,0,22957150407,187,0,DUNCRAIG DR / GRAND SUMMIT DR / ENTERPRISE DR,,1475201824000,,Completed,,,137442,0,,0.01570242,34.54530818747831,25,DUNCRAIG DR,INTERSECTION
MD,355.08041334,,0,ST0192054,73,,2,,KING ST,0,US 501 BUS / 460 BUS,FORD ST,Fugro,3600,31894153505,188,3616,,01/15,1475201824000,,Completed,,140395,157948,0,,0.11528584,355.0239903320096,35,,CAMPBELL AVE
MD,227.79781878,1580,0,ST0415004,83,,2,,SANDUSKY DR,0,US 460 BUS,SELF,Fugro,6001,27218152464,189,6001,,02/15,1475201825000,,Completed,,140550,154553,0,,0.07396033,227.75611647454113,35,,FORT AVE
FT,393.23339334,1580,0,ST0415074,70,,2,,SELF,0,US 460 BUS W,INTERSECTION,Fugro,6003,27135152418,190,6005,,02/15,1475201825000,,Completed,,140525,154554,0,,0.12767317,392.9447932350449,35,,FORT AVE
TF,383.42831267,1580,0,ST0415073,86,,2,,SELF,0,US 460 BUS E,INTERSECTION & JOHN LYNCH PL,Fugro,0,27144152408,191,0,,02/15,1475201826000,,Completed,,140526,154555,0,,0.12448971,383.15721994793677,35,,FORT AVE
MD,255.90238031,1335,0,ST0368003,68,,5,,TAZEWELL AVE,0,,CAMPBELL AVE,Fugro,2000,31101154782,192,2099,,01/15,1475201827000,,Completed,,,155985,0,,0.11631926,255.85305894913503,25,,EDMUNDS ST
MD,309.66953192,2343,0,ST0667003,69,,5,,MOSBY AVE,0,,SACKETT ST,Fugro,2700,31117154379,193,2799,,01/15,1475201828000,,Completed,,,156294,0,,0.14075887,308.8627553858288,25,,LEYBURN ST
FT,97.99087516,809,0,ST0192037,28,,3,,EDMUNDS ST,0,,SELF,Fugro,2401,31063154736,194,2417,,01/15,1475201829000,,Completed,,150216,155986,0,,0.03181521,97.9267519882547,35,,CAMPBELL AVE
MD,317.85638891,1300,0,ST0350003,17,,5,,BEGIN,0,,MOSBY AVE,Fugro,1800,31352154495,195,1899,,01/15,1475201830000,,Completed,,,156295,0,,0.14448017,316.16012202763005,25,,EASLEY AVE
MD,203.07508169,2929,0,ST0865001,41,,5,,MOSBY AVE,0,,END,Fugro,2651,31282154545,196,2699,,01/15,1475201831000,,Completed,,,156296,0,,0.09230685,202.9918607278336,25,,OAKLAND AVE
MD,257.16802288,,0,ST1089004,43.05882353,Consolidated from multiple records,5,,BEGIN,0,,BASS ST,Fugro,1700,31681154461,197,1734,,01/15,1475201832000,,Completed,,,157950,0,,0.11689455,256.5731442763647,25,,SEABURY AVE
MD,888.63684934,1774,0,ST0469001,10,,5,,FLORIDA AVE,0,,LONGVIEW RD,Fugro,700,32539154583,198,799,,01/15,1475201833000,,Completed,,,157951,0,,0.40392584,888.4601953365096,25,,GREENFIELD DR
MD,275.90967926,1494,0,ST0408008,57,,3,,GREENFIELD DR,0,,ELMHURST ST,Fugro,1600,32464154471,199,1699,,01/15,1475201834000,,Completed,,149962,157952,0,,0.08958106,275.5783047316533,35,,FLORIDA AVE
MD,289.8592553,2029,0,ST0573001,91,,5,,POCAHONTAS ST,0,,IDAHO AVE,Fugro,1,31798154236,200,99,,01/15,1475201835000,,Completed,,,157953,0,,0.1317542,288.9022410726857,25,,IOWA ST
MD,138.74662627,811,0,ST0192038,55,,2,,SABINE AVE,0,US 501 BUS / 460 BUS,SEABURY AVE,Fugro,2952,31341154250,201,3025,,01/15,1475201836000,,Completed,,140408,156297,0,,0.0450476,138.51347296294807,35,,CAMPBELL AVE
MD,235.21784093,1412,0,ST0387005,71,,5,,CARTER ST,0,,MACKEL ST,Fugro,2400,31232154003,202,2499,,01/15,1475201837000,,Completed,,,156298,0,,0.1069172,234.49397726370216,25,,FAIRVIEW AVE
MD,602.32728154,1413,0,ST0387001,53,,5,,MACKEL ST,0,,MARYLAND AVE,Fugro,2500,31145153910,203,2539,,01/15,1475201841000,,Completed,,,156299,0,,0.27378512,600.1659361087266,25,,FAIRVIEW AVE
MD,162.12592347,,0,ST1331001,59,,5,,SPRING DR,0,,END,Fugro,117,26299150312,204,199,,01/15,1475201843000,,Completed,,,138225,0,,0.0736936,161.726094089696,25,,WOOLDRIDGE CIR
MD,567.86385435,,0,ST0658006,63,,3,,GRAND VIEW CIR,0,,GRAND VIEW CIR,Fugro,579,25983150300,205,590,,01/15,1475201845000,,Completed,,150729,138226,0,,0.18437138,567.7615017102453,35,,LEESVILLE RD
MD,651.29351778,3301,0,ST0980002,76,,5,,JOHN LYNCH PL,0,,EDGEWOOD AVE,Fugro,5900,27251152183,206,5999,,01/15,1475201847000,,Completed,,,154557,0,,0.2960425,650.3797800356277,25,,QUAKER PKWY
MD,53.41160377,,0,ST0000027,,,2,,FORT AVE,4,,FORT AVE,,0,26618151950,207,0,,,1475201848000,,Completed,,,154558,0,,0.024278,53.40604646122181,25,TOPPERS BAR AND GRILL,CROSSOVER
MD,374.57799106,1708,0,ST0458017,71,,3,,14TH ST,0,,PEARL ST,Fugro,1400,31564156298,208,1449,,01/15,1475201849000,,Completed,,149997,157954,0,,0.17026272,373.63566177815494,25,,GRACE ST
MD,349.82041988,2409,0,ST0685003,24,,5,,PEARL ST & HARRISON ST,0,,ROSLYN PL,Fugro,1500,31666156232,209,1599,,01/15,1475201850000,,Completed,,,157955,0,,0.15900928,348.69567235487,25,,LOCUST ST
MD,319.2217797,22,0,ST0004014,92,,5,,FEDERAL ST,0,,JACKSON ST,Fugro,800,31270156540,210,899,ELEVENTH ST,01/15,1475201852000,,Completed,,,155642,0,,0.1451008,318.6582897959196,25,,11TH ST
MD,313.08187876,78,0,ST0007013,42,,4,,JACKSON ST,0,,POLK ST,Fugro,900,31377156216,211,999,FOURTEENTH ST,01/15,1475201853000,,Completed,,,157956,0,,0.14230994,312.73615688549717,25,,14TH ST
MD,430.20905412,1011,0,ST0245010,0,,5,,13TH ST,0,,WASHINGTON ST,Fugro,1300,31719156510,212,1399,,01/15,1475201854000,,Completed,,,157957,0,,0.19554957,429.64189743114866,25,,CLAY ST
TF,325.66079333,345,0,ST0020018,52,,5,,CLAY ST,0,,MADISON ST,Fugro,500,31249157076,213,599,SEVENTH ST,01/15,1475201855000,,Completed,,,155644,0,,0.14802763,324.68632258285095,25,,7TH ST
MD,362.51943745,1845,0,ST0498010,77,,5,,7TH ST,0,,8TH ST,Fugro,700,31159156946,214,799,,02/15,1475201858000,,Completed,,,155645,0,,0.16478156,361.9551193209691,25,,HARRISON ST
MD,360.55991969,2054,0,ST0582006,87,,5,,7TH ST,0,,8TH ST,Fugro,700,30999156833,215,799,,02/15,1475201859000,,Completed,,,155646,0,,0.16389087,360.48493313923353,25,,JACKSON ST
TF,379.60408736,2511,0,ST0712016,94,Consolidated from multiple records,2,,8TH ST,0,,9TH ST,Fugro,800,31628157140,216,899,,01/15,1475201860000,,Completed,,149132,157958,0,,0.17254731,379.40791468246186,25,,MAIN ST
MD,314.61365682,361,0,ST0021013,16,,5,,JEFFERSON ST,0,,COMMERCE ST,Fugro,1,31714157271,217,99,EIGTH ST,01/15,1475201861000,,Completed,,,157959,0,,0.14300621,309.9404906083706,25,,8TH ST
FT,328.73988868,332,0,ST0019009,14,,5,,HARRISON ST,0,,FEDERAL ST,Fugro,700,31022157051,218,799,SIXTH ST,02/15,1475201862000,,Completed,,,155647,0,,0.14942722,326.9334299824751,25,,6TH ST
MD,325.90278297,,0,ST0003009,22,,5,,MADISON ST,0,,HARRISON ST,Fugro,600,31365156744,219,699,TENTH ST,02/15,1475201863000,,Completed,,,155648,0,,0.14813762,323.18456519926553,25,,10TH ST
MD,362.1242354,1844,0,ST0498006,77,,5,,6TH ST,0,,7TH ST,Fugro,600,31095157036,220,699,,02/15,1475201864000,,Completed,,,155649,0,,0.16460192,361.5675509119543,25,,HARRISON ST
MD,368.19306666,2486,0,ST0709011,0,,4,,8TH ST,0,,9TH ST,Fugro,800,31305156911,221,899,,02/15,1475201865000,,Completed,,,155650,0,,0.16736048,367.6313219501652,25,,MADISON ST
TF,332.05433999,343,0,ST0020014,51,,5,,CHURCH ST,0,,COURT ST,Fugro,300,31410157190,222,399,SEVENTH ST,01/15,1475201866000,,Completed,,,157960,0,,0.15093379,327.2806973917537,25,,7TH ST
FT,356.21256315,989,0,ST0242009,69,,2,,7TH ST,0,,8TH ST,Fugro,700,31483157175,223,799,,02/15,1475201867000,,Completed,,149127,157961,0,,0.1619148,355.75546626737236,25,,CHURCH ST
FT,325.56639318,60,0,ST0006009,40,,5,,COMMERCE ST,0,,MAIN ST,Fugro,100,31960156760,224,199,THIRTEENTH ST,01/15,1475201869000,,Completed,,,157962,0,,0.14798472,325.2790563474072,25,,13TH ST
MD,172.87191457,35,0,ST0005015,89,,5,,BEGIN,0,,COMMERCE ST,Fugro,1,31960156896,225,99,TWELFTH ST,01/15,1475201870000,,Paper,,,157963,0,,0.07857814,172.1398562058496,25,,12TH ST
MD,108.46057604,,0,ST0006010,,Except-Road under construction,5,,BEGIN,0,,COMMERCE ST,Fugro,1,32014156799,226,99,THIRTEENTH ST,,1475201871000,,Completed,,,157964,0,,0.04930026,108.3567504224037,25,,13TH ST
MD,899.01970778,4012,0,ST1251038,85,,2,,WHITE OAK DR,0,,EDGEWOOD AVE,Fugro,2100,27938152438,227,2199,,01/15,1475201872000,,Completed,,140597,154559,0,,0.29188951,898.6663650800525,35,,WARDS RD
MD,507.51027448,,0,ST1250008,67,,3,,HARVARD ST,0,,DEAN ST,Fugro,1700,27536150624,228,1709,,01/15,1475201873000,,Completed,,150595,138227,0,,0.16477606,507.25000841685073,35,,WARDS FERRY RD
MD,449.63438925,,0,ST1250016,42,,3,,ATLANTA AVE,0,,SAVANNAH AVE,Fugro,1228,27340150041,229,1302,,01/15,1475201874000,,Completed,,150575,138228,0,,0.14598519,449.25861237808374,35,,WARDS FERRY RD
MD,1276.42219827,3595,0,ST1092001,86,,3,,CANDLERS MOUNTAIN RD & EXIT 8A,0,,WARDS RD,Fugro,5600,28246151886,230,5799,,01/15,1475201876000,,Completed,,,154560,0,,0.5801919,1275.0346252934692,25,,SEMINOLE AVE
MD,2277.37081248,2812,0,ST0817004,0,,5,,BEGIN,0,,SELF,Fugro,4600,29048152199,231,4644,,01/15,1475201877000,,Completed,,,156300,0,,1.03516855,2275.5457527461526,25,,MURRAY PL
MD,364.94651764,440,0,ST0043005,0,,4,,EDGEWAY DR,0,,DEL RAY CIR,Fugro,409,26201148951,232,499,,01/15,1475201878000,Fine,Completed,,610250,138229,0,,0.16588478,364.67172881530814,25,,ALTA LN
MD,676.7855535,2670,0,ST0760006,89,,5,,WOODBINE DR,0,,MCVEIGH RD,Fugro,700,25788149357,233,799,,01/15,1475201879000,,Completed,,,138230,0,,0.30762979,675.5990268345528,25,,MIDDLE ST
MD,127.1732105,1720,0,ST0458019,88,,3,,ANN ST,0,,FRANKLIN ST,Fugro,1929,31856155759,234,2006,,01/15,1475201880000,,Completed,,150048,157965,0,,0.057806,127.11884571179948,25,,GRACE ST
